id,name,score,title,place,date,verified purch,text,upvotes,language
111,Julia Marinelli ,5,sooo happi with mine,the United States ,20200814,True,the product came next day liter even 24 hour later everyth packag advertis i saw review say thing work thing miss i littl worri it said use look brand new spot i would never known use everyth look untouch even ps4 control work awesom set minut everyth work freak great i absolut love i soooo happi purchas,0,english
112,Holly L.,5,intuit use speedi download great graphic comfort control love new playstat,the United States ,20180311,True,just awesom arriv well packag super speedi deliveri this consol wonder be new playstat i realli impress far i play exclus year i current xbox 360 xbox one for long time game i want play avail ps platform do know i wait long get one asid rich so far consol intuit easi use the control fit hand well i think i prefer bulkier xbox control navig system easi download overal play seem speedier seamless i expect i know reli internet speed i compar i use consol i want turn consol war system great featur i alreadi realli love new playstat the graphic great i look forward play game i want past especi lot japanes pleas i took leap,5,english
113,nathen horning,2,not seem,the United States ,20200720,True,so as system amaz run great look great it ps4 go wrong howev advertis 1tb consol ir actual 500gb consol which disappoint say least,0,english
114,Keegan Cross,1,,the United States ,20200910,True,onli mine 4 month constant need send error report screen go black way get anyth unplug plug back,0,english
115,Alie Williams,5,my husband love thing,the United States ,20190703,True,work great complaint i bought otr husband month ago put truck it handl abus bump road well the slim size fit well i tight quarter truck problem wireless control good buy,0,english
116,KC,3,deliveri horribl custom servic rep awesom,the United States ,20180201,True,this gift i opin product deliv product horribl on bright side custom servic rep i call tri deliveri effectu awesom,3,english
117,Eleana ,5,lleg buen,the United States ,20181111,True,lleg buen,4,spanish
118,Octavo,5,it nice,the United States ,20210109,True,it ok ps 4 you need extra hard drive game much inform let see last year peopl problem stuffand peopl ok,0,english
119,Izeks mama,1,disc intak broken fan issu glitter,the United States ,20201028,True,box smash one corner power button silver glitter shove intak disc also make loud nois like fan work right not condit advertis request full refund,0,english
120,Ann,5,excel custom servic,the United States ,20200513,True,this purchas husband he like kid xmas right the second one still unopen i undecid kid get use time soon i want say thank hassl free purchas deliveri love,0,english
121,raguti,5,major upgrad ps3,the United States ,20180111,True,i scoop one go 199 right black friday amaz deal everyth i expect come use ps3 veri speedi processor huge capac think storag graphic major upgrad 720p stream servic run smooth,3,english
122,Wjean,1,cd reader work,the United States ,20200120,True,use feedback system seller hour respons unrespons i pleas,1,english
123,SF Mom,5,i miss playstat,the United States ,20190905,True,pick ps4 slim 1tb consol amazon sale came 2 game i definit miss play easi pick use get back game i could lie say son realli grown game mom self,0,english
124,Robert,3,you get get,the United States ,20200802,True,came everyth microphon earbud power cord control control charger hdmi cord ps4 slim consol beauti ps4 box on hand 1 tb it turn 800 gb also perform good keep game,1,english
125,Hazrat Nabi Muslim Dost,1,work perfect 3 month problem began,the United States ,20181229,True,after 3 month use ps4 began turn launch error messag flood screen tri resolv issu error pop us caus almost everi game corrupt data redownload help custom support help repair cost if go buy make sure buy warranti need repair mani mani time year,2,english
126,Amazon Customer,1,ps4 seem total brick year half,the United States ,20200914,True,so seem like ps4 unluckili brick year i use watch netflix hour two everi got error screen say system storag access indic hard drive brick replac hard drive still give error total unabl boot safe mode well know fix,0,english
127,JaimeD,5,great price game system,the United States ,20200114,True,i would want ps4 long time i final decid good get one christma i bought one game time rdr2 i acquir sever sinc all game look amaz i play least one game day sinc get i high recommend ps4 anyon great graphic great game ton fun,0,english
128,Karl J T,5,great job soni,the United States ,20201022,True,the consol system perfect i play i vr guy stuff the system plenti power game i interest love,0,english
129,Sabrina L.,1,do not buy,the United States ,20200618,True,if i could give half star i even give half i give quarter nowher say certifi refurbish playstat i got one in descript state headphon includ packag i got sticki note say headphon includ horribl,1,english
130,Mike,5,slim 1tb,the United States ,20210129,True,this item great got tax free weekend free ship,1,english
131,CLAUDIO,1,came bad control,the United States ,20200911,True,the playstat work fine control audio jack mess squar button respond tri get help site go circl bet problem get money,0,english
