username,datetime,tweet_text,retweeted_text,likes,retweets,comments
gamer.odz,2020-11-28T06:31:35.000Z,Finally did it! 100% completion & Platinum Trophy! Took a while but what an AWESOME experience this was! @SonySantaMonica #GodofWar #PlatinumTrophy #TrophyHunter #PlayStation #PS4 #Kratos #Atreus #SantaMonicaStudio #gaming,,0,0,0
Alex,2020-11-28T06:14:21.000Z, I went as a starting point for Gravity Rush &amp; PS4 Golden. Thank you all who made suggested. I will continue to read up on all the games mentioned #PSVita #Gaming #PlayStation #vitaisland,"AlexAlex@alex_kidd1985Oct 17, 2020PSVita fans, I've neglected my vita for long enough! Share with me gaming gems I can play on this magical little handheld please #PSVita#PSVita #PlayStationStore#PlayStationStore #gaming#gaming #Sony#SonyShow this thread",2,0,0
GamerMike,2020-11-28T06:12:53.000Z,Spider-Man: Miles Morales - Post Credit Scene (PS5) #Spiderman #MilesMorales #PS5 #PlayStation5 #Playstation @PlayStation @insomniacgames,,0,0,0
James Birkman,2020-11-28T05:52:35.000Z,PS5 for sell for 500$!! First come first served!! Free Shipping! #ps5forsale #ps5restock #buyingcontent #cashapp #PlayStation #PlayStation5,,1,1,5
LearnInbox,2020-11-28T05:45:16.000Z,"Sony confirmed that the existing #PS4 will soon let you access your other #PlayStation consoles remotely. They are updating PS4’s Remote Play feature. Now, in addition to being able to access your #PS4 from a #PC or a mobile device, your PS4 can access other consoles via Remote",,2,0,1
Brixzy,2020-11-28T05:23:21.000Z,"Cold War highlights # 1 out nowGot tons more on the way too, stay tuned #codleague #gamingcommunity #codesports #cdl2020 #callofduty #ps4 #gaming #modernwarfare #gamer #blackops #codmw #playstation #codclips #codclipsdaily #torontoultra #callofdutyleague #codchallengers",,9,2,0
Kenja Shedo (LilSus),2020-11-28T05:13:12.000Z,My favourite past time right now is watching popular YouTubers rage over cancelled PS5 orders. #playstation #gamestop #WalmartPS5 #Walmart,,0,0,0
Ricky Spanish,2020-11-28T05:11:29.000Z,I learn fast... #PlayStation #XboxSeriesX #Xbox #PS5 #PlayStation5 #Memes #holidays #WatchDogs #WatchDogs2 #WatchDogsLegion,,0,4,0
Photomode of Tsushima,2020-11-28T05:05:02.000Z,Some scenery of Tsushima Game: #GhostofTsushima Dev: @SuckerPunchProd #photomode #Gametography #VGPUnite #virtualphotography #gaming #playstation #ps4 #TheCapturedCollective #gamergram #ThePhotoMode #shareoftheweek #goty #vpcontext #vpcgotlegends #suckerpunchprod,,26,4,0
Photomode of Tsushima,2020-11-28T05:02:25.000Z,Flame on!! Game: #GhostofTsushima Dev: @SuckerPunchProd #photomode #Gametography #VGPUnite #virtualphotography #gaming #playstation #ps4 #TheCapturedCollective #gamergram #ThePhotoMode #shareoftheweek #goty #vpcontext #vpcgotlegends #suckerpunchprod,,44,6,1
so sick need a DOC,2020-11-28T04:56:17.000Z,Retweet please #PlayStation5restock #PlayStation #ps5 #PlayStation5,,1,1,0
SasTech ,2020-11-28T04:44:19.000Z,The microphone on the PS5 records you every time you make an achievement. #Sony #PlayStation5 #PlayStation,,1,1,0
Fran The INFINITE Fan,2020-11-28T04:15:02.000Z,Playing this game again. Forget how to play it. #PS4 #PlayStation #TombRaider Bummer they are not making more of these I love this game.,,0,0,0
Cloewy ,2020-11-28T04:05:01.000Z,How is my gaming family doing? #gamers #gamergirl #caligirl #xbox #PS5 #division2 #stage5addict #PowerYourDreams #PlayStation #gamersunite #retweet #cloewyrocks,,2,2,0
MercadoMagico.com,2020-11-28T03:53:22.000Z,#Sony #ps5 #playstation5 demand is unprecedented The #Playstation is becoming the #bestseller #electronic of this #century #onlyfortheplayers #gamimg could surpas #walkman #vhs #betamax #colortv #ipod #iphome,,1,4,0
Dale Garratt,2020-11-28T03:25:20.000Z,The SBMM in Black Ops Cold War is ridiculous and so deflating! #Activision #CallofDuty #PlayStation #PS4 #PS5 #Treyarch #Xbox #XboxSeriesX,,0,0,0
SaintSnake,2020-11-28T03:13:19.000Z,"Ratings totally don't matter, but keep this in mind when people say either side is overrrated/underrated. I just get a bit irritated when people say Xbox doesn't have good games. @NanoPolymath @xThe0x0 #Xbox #PlayStation #PS5",,17,5,2
J2VThaGamer,2020-11-28T03:12:42.000Z,Got this too and it’s the final time this series is exclusive to #PlayStation as next year it will be multi platform #MLBtheshow20 #gamer #gaming #collection #MLB #playstation4 #sports #GamersUnite #PS4,,2,1,0
PS5 Web - Deals / Giveaways / Stock Updates / News,2020-11-28T03:03:58.000Z,Pro Tip: Pressing Triangle anywhere on the Home Screen takes you to the Search bar. This also works in the PS store and PS Now. #PlayStation5 #PS5 #PlayStation #PS5deals #ps5restock #PS5Launch #ps5stock #PS5Updates #ps5amazon #BlackFriday2020 #PS4 #Playstation4 #BlackFriday,,0,0,0
J2VThaGamer,2020-11-28T02:45:10.000Z,"Earlier this year, I got #Nioh2 and enjoyed it. Saw the physical version was on sale #gaming #gamer #PS4 #rpg #PlayStation #PlayStation4 #GamersUnite",,0,0,0
MollyThePlug,2020-11-28T02:45:10.000Z,#psnrestock #playstation #nextgen #ps5resell #quicksale #targetps5 #gaming #ps5forsale #ps5preorder #ps5launch #gamer #gaming #playstationdirect #playstation5 #spiderman Contact me now (667) 284-9648 First come first serve!!!,,1,0,2
Aston,2020-11-28T02:37:38.000Z,More came in today. Sony Play Station 5 (Disc) All lowball & trolls ignored RTs more than appreciated (A random rt will get $100 each time I will 1) #PlayStation #PS5 #PlayStation5restock,,0,1,4
DonMahLuvinLandry,2020-11-28T02:24:45.000Z,I was lucky enough to get a PS5 at the @Walmart sale Wednesday at 9 pm. I consider myself one of the luckiest men alive. However that means new #LetsPlay will be coming soon on my channel! LINK IN BIO #PlayStation5 #PS5 #PlayStation #sony #WalmartPS5 #walmart #donmahluvinlandry,,0,1,0
Gamers On a Rant,2020-11-28T02:13:41.000Z,"It’s super hero web swinging, god-like melee weapon wielding, action packed gaming time! #MilesMoralesPS5 #Godfall #PS5 #PlayStation #VideoGames",,10,0,3
Colin Eedy,2020-11-28T01:44:31.000Z,If you have a ps5 and a partner who games do yourself a favor and pick up Sackboy. This game is legit. #ps5 #playstation #kindafunny,,2,0,0
Meppsic,2020-11-28T00:52:00.000Z,@PlayStation Will the Dualsense controller be playable for PS4 users in the near future? Being that the PS5 stock is very limited it seems like a great idea to allow PS4 users to utilize this controller while they look forward to upgrading to PS5. #sony #ps5 #playstation,,0,0,0
GamerMike,2020-11-28T00:41:40.000Z,Spider-Man: Miles Morales - Credits (SPOILERS) (PS5) #Spiderman #MilesMorales #PS5 #PlayStation5 #Playstation @PlayStation @insomniacgames,,0,0,0
Richyy Richh ®,2020-11-28T00:38:11.000Z,this launch of the PS5 has been unbelievably impossible to get my hands on. I camped out of @GameStop for 10+ hours.. just for fucking find out that theres none in stock at my local gamestop but they have fucking Xbox’s in stock #playstation #gamestopcorp #gamestop,,4,1,0
yaboiandro,2020-11-28T00:25:35.000Z,"Seriously you get this Racket smashing,tournament tantrum throwing bozo to help you sell your #PS5 Ohh and not to mention they are all fucken sold out in Australia! #2021 Who ever had this idea needs a good slap up the head & then be fired! #Idiots #playstation #sony","PlayStationAUPlayStationAU@PlayStationAUNov 24, 2020It was game, set, match when Aussie tennis star @nickkyrgios@nickkyrgios joined us for his first play of the PS5. ",0,0,0
andrew ,2020-11-28T00:19:43.000Z,Love #ps5 #PlayStation5 #love #PlayStation @PLAYSTSTION_PS ,,1,0,1
VooDude Designs,2020-11-28T00:17:23.000Z,Added some extra little details to 2B #lunartear #pod #weiss #voodudedesigns #voodude #vixens #nier #nierautomata #nier2b #2b #pinup #pinuplife #wip #workinprogess #burlesque #gaming #gamer #gamergirl #gamerlife #squareenix #yorha #swords #swordplay #ps4 #ps5 #playstation,,2,0,0
Gaming Enthusiasts #BeYourself,2020-11-28T00:16:04.000Z,God of War really is one of the most beautiful games. What games have you been playing from the PlayStation Plus collection? #godofwar #godofwarps4 #godofwarphotomode #ps5 #ps4 #playstation5 #playstation,,1,0,0
GiveMeSport,2020-11-28T00:10:00.000Z,It's official; PlayStation 5 has won the next-gen battle! #PS5 #XboxSeriesX #PlayStation #Xbox,,3,1,0
carrot scraps,2020-11-28T00:05:58.000Z,Do you remember Rage on PS3? . . . . #games #videogame #videogames #retro #retrocommunity #retroaesthetic #retrogaming #retrocollective #90s #1990s #flatlay #collection #collector #bioshock #ps3 #playstation #playatation3 #fps #firstpersonshooter #idsoftware #rage,,0,0,0
HAPPY NEW YEAR!,2020-11-28T00:02:41.000Z,Can someone just give me a @PlayStation 5 please? Would be much appreciated #ps5 #PlayStation5 #PlayStation,,0,0,0
_Ripleys_Soul_l’m_A_Jedi_,2020-11-27T23:49:22.000Z,When was the last time you broke your controller because F’CK THIS F’CKING GAME? #Ragequit #PS4 #PlayStation #Xbox #Switch,,3,0,3
Matt (almost back to) St Pete,2020-11-27T23:34:41.000Z,"In an interview with Eurogamer, Rocket League developer Psyonix revealed the difficulty associated with backwards compatibility on the #PS5 #PS4 #PlayStation #PlayStation5 #PlayStation4 #Xbox #XboxOne #XboxSeries #XboxSeriesX #Nintendo #RocketLeague",,0,1,0
ahmed_mslash,2020-11-27T23:11:50.000Z,"I just felt like making this fanart, since the PlayStation 5 has been released. @playstation @sony #slashartz #art #artist #artworkcommunity #toons #playstation #playstation5 #ps5 #horizonforbiddenwest #horizonfanart #horizonzerodawn #sony #digitalart #digitalillustration #ps4",,3,1,0
Video Game Book Club,2020-11-27T23:09:39.000Z,"Such a beautiful game, in every way... gameplay, visuals, story, mechanics... #GhostOfTsushima #SuckerPunch #GameOfTheYear? #Playstation #PS4 #PS5 #myVGBC",,0,0,0
Onkar Toor,2020-11-27T23:01:45.000Z,The PS5’s be selling out faster then my heartbeat #PS5 #PlayStation5 #PlayStation #Sony,,0,1,0
Michael Andrews,2020-11-27T22:55:30.000Z,"Thats it @Xbox no more games please i've been asking, but now i'm going to @PlayStation for a new ps5. #xbox #sony #PlayStation5 #XboxSeriesX #PlayStation #Microsoft",,0,3,0
NinjaGamerGirls,2020-11-27T22:47:25.000Z,My Aunt is a Witch - Release Trailer | PS4 #ps4 #playstation #ninjagamergirls,,0,0,0
Evan(Newly Recruited Mandalorian),2020-11-27T22:42:29.000Z,Tried a new technique for lighting I saw on here #TheCapturedCollective #VGPWednesday #GamersUnite #LastOfUsPartII #lastofuspart2 #VirtualPhotography #PhotoMode #VGPUnite #Gametography #VGPNetwork #ThePhotoMode #PlayStation #PSBlog #VPDiversity #PS4 #PS5,,39,6,3
Rus Weeks,2020-11-27T22:41:33.000Z,"All these tweets about #blackfriday deals, and then there’s this tweet about how I’m here with a wallet full of moths and a stack of #games I need to #platinum! #playstation #playstations3 #ps3 #playstations4 #ps4 #gamer #videogames #buynothingday",,0,0,0
Flying Eze,2020-11-27T22:30:02.000Z,"Skater XL is a New Take on Skateboarding Games, Coming to PS4 #Ps4 #Easy #Day #Studios #Playstation #Games #Ps4 #Skater #Xl",,0,0,0
|GT| GamerTog  - Kelsey,2020-11-27T21:53:15.000Z,#LittleHope Game: #DarkPicturesAnthology Platform: #PS4 Pro Developer: @SuperMGames #VirtualPhotography #GamerGram #VGPUnite #TheCapturedCollective #PhotoMode #ArtisticofSociety #vpcommunity #Gametography #VPimprint #GamePhotography #VPContext #ThePhotoMode #Playstation,,15,3,1
Quint,2020-11-27T21:44:55.000Z,Lol hardwork is paying off #NBA2K21 #2k21 #ps5 in the park representing lol #playstation,,2,0,0
SaintSnake,2020-11-27T21:42:07.000Z,"WHAT? HOW? HEDGEHOG GAMING? SONIC THE HEDGEHOG GAMING? THIS IS TOO SPECIFIC. WHY EVEN POST SUCH AN IMAGE, ESPECIALLY ONE THAT SPECIFICALLY LOOKS PHOTOSHOPPED. @aarongreenberg, we demand answers! #Xbox #PlayStation #PS5 #XboxSeriesX #XboxSeriesS",,5,1,1
𝕺𝖘𝖒𝖆𝖑𝖉𝖔 Linares,2020-11-27T21:34:13.000Z,My first platinum in ps5 #Demonssouls #ps5 #playstation #BluePoint,,0,0,0
The Physical Therapist,2020-11-27T21:31:38.000Z,Thanks to @Jake_Randall_YT and @Wario64 for securing the new PS5! Meijer last night online about 4:45 am est. #loveit #PS5 #PlayStation,,0,0,0
Wonky lvl XP,2020-11-27T21:30:00.000Z,A bit late but here we go #game #gamer #gaming #gameday #gamenight #gamers #gamergirl #gamerguy #gamestagram #gameplay #gameon #gamersunite #gamerboy #gamerlife #gamefreak #gamersonly #playstation #playstation2 #playstation3 #playstation4 #playstation5 #ps5 #begreater,,2,0,1
Arafin,2020-11-27T21:26:30.000Z,Best #BlackFriday #PS5 and #PlayStation Deals! It's a big one this year ! @playstation #gaming #gamer #gamelover #marvel #spiderman #ign #sony #PS2 #ps4 #PlayStation5 #games #gamedev #GameBlackFriday #Xbox #gamecollection #BuyBlack #CyberMonday #BlackFridayAmazon,,0,0,0
NDU_Ninga | Gamer ,2020-11-27T21:19:00.000Z,What's free on the Epic Games Store right now? #pc #pcgamer #gaming #playstation #ps4 #ps5 #xbox #Nintendo @BlazedRTs @FatalRTs @StreamerWall @SympathyRTs @sme_rt @wwwanpaus @Rd_Guima,,2,4,0
Angelic Pickle,2020-11-27T21:18:01.000Z,Exciting update from Playstation for gamers about PS5 release #ps5 #playstation #gamers,,0,0,0
Shot in Game,2020-11-27T21:14:14.000Z,Swinging through snow - Game: #MilesMoralesPS5 Studio: @insomniacgames - #PhotoMode #PlayStation #PlayStation5 #PS5 #VirtualPhotography #TheCapturedCollective #societyofvirtualphotography #ArtisticofSociety #ThePhotoMode #vpgamers #VGPUnite #valortainment #MilesMorales,,87,15,1
RunStop/Restore,2020-11-27T21:08:42.000Z,And you'll miss very few #games aside from #Sony #exclusives (aside from #HorizonZeroDawn). #PS5 #XboxSeriesX #XboxSeriesS #Gaming #PC #GamingPC #GamingLaptop #PCMasterRace #Xbox #Playstation #XboxSeries,,1,0,0
RunStop/Restore,2020-11-27T21:06:11.000Z,Put the same amount of money you're shelling out for a #PS5 and #XboxSeriesX or #XboxSeriesS into your #Gaming #PC and you'll have a system that easily outperforms them both. #GamingPC #GamingLaptop #PCMasterRace #Xbox #Playstation #XboxSeries,,0,0,0
Col_MUFC,2020-11-27T20:56:55.000Z,@PlayStation @PlayStationUK Sacred. Symbols. #PS5 #Playstation,,1,0,0
GameFragger,2020-11-27T20:56:51.000Z,Tech Analysis Reveals That ASSASSIN'S CREED VALHALLA On PlayStation 5 Runs Better Than Xbox Series X|S Versions #AssassinsCreedValhalla #PlayStation5 @assassinscreed @PlayStation #PS5 #PlayStation,,0,1,0
Atom Republic,2020-11-27T20:46:42.000Z,"Take a look at Sunrise 77, the New private space, coming soon in Atom Universe! #atomuniverse_official #newspace #sunsire #pool #playstation #ps4 #steam #gamers #virtualworld #gaming #freerewards #freetoplay #socialgames #unrealengine #gamerguy #gamergirl #avatar",,16,1,2
Flying Eze,2020-11-27T20:45:02.000Z,Little Town Hero Ventures to PS4 with the Big Idea Edition and New Easy Mode #Ps4 #Little #Town #Hero #Playstation #Games #Ps4,,0,0,0
LIL_GEEK,2020-11-27T20:28:11.000Z,Making bots to buy things and scalping should be illegal #PS5 #PlayStation5 #PlayStation #gamingcommunity,,3,0,0
Ed Gaymer,2020-11-27T20:22:11.000Z,"3 PlayStation, 1 GTA #ps5 #playstation #gamer","ThrashThrash@El_ThrashNov 26, 2020PlayStation 2 tuvo 3 Grand Theft Autos Grand Theft Auto V ha tenido 3 PlayStations",1,0,0
3kings,2020-11-27T20:16:19.000Z,Guess I’ll stick with ps4 pro Xbox one x. Seen like I’ll never get the next gen gen. Due low stock on them. #PlayStation #Microsoft #Walmart #target #bestbuy,,0,1,0
Greg(TheVGN),2020-11-27T20:11:49.000Z,"So close, but still very far for the moment. P A I N F U L. #PS5 #PlayStation5 #PlayStation",,0,1,0
Hari Prakash,2020-11-27T19:56:08.000Z,@AskPlayStation @PlayStation yo why there's no ps4 deals? #PlayStation #PlayStation5,,0,1,0
Chrystal Adkins Ⓥ,2020-11-27T19:42:00.000Z,I would love to win a #PlayStation digital standard copy of #CallofDuty #BlackOpsColdWar for #PS4 @RealRicAdkins,,0,0,0
Chris Preczewski,2020-11-27T19:38:21.000Z,"#PlayStation Black Friday deal is almost too good to pass up!! I am going to wait on #Cyberpunk2077 so many games to finish. But Control, Jedi Fallen Order, Doom: Eternal!! $20/ each?? 3 award winning high quality games for $60. Can't beat it. #BlackFriday #PS5",,2,1,0
Leon,2020-11-27T19:28:51.000Z,@PlayStation @AskPS_UK PS5 spontaneously turning itself off. Not what I was expecting from a brand new PlayStation 5 in fact it’s ridiculous. Is this a common thing and please advise how to fix #ps5 #PlayStation,,0,1,1
Unclequan_thegamer,2020-11-27T19:27:19.000Z,The queens in this game #SpiderManPS5 #MilesMoralesPS5 #MilesMorales #PlayStation5 #PlayStation #ps5 #gaming #photooftheday @insomniacgames @PlayStation,,0,0,0
TheArcade.ie,2020-11-27T19:26:51.000Z,We love the custom addition @GameReaper187! #playstation #ps1 #ps5 #playstation5 #customise,"Game Reaper 187 Game Reaper 187 @GameReaper187Nov 27, 2020Got bored. Decided to spruce up my #PS5#PS5 with laser cut plastic inlays in a throwback to the OG logo colors.",2,0,0
THANATOSEVIL18,2020-11-27T19:21:10.000Z,Una Squad entera al lobby directo an entire Squad to the direct lobby. #apexlegends #apexlegendsclips #apexlegendscommunity #apexchampion #apexlegendsps4 #ps4 #playstation #apexlegendsgame #apexlegendsbattleroyale #apexlegendsedit #apexps4,,4,1,0
Tiso Spencer,2020-11-27T19:16:57.000Z,My new son is with his forever home. #PlayStation5 #PS5 #PlayStation,,3,0,1
Andre Vöst,2020-11-27T19:15:18.000Z,"@PlayStation I understand/appreciate your attempt at protecting people/retail workers, making the ps5 online only, but it’s not working and u’r enabling poachers to profit from YOUR product. Can we change that? Please? #PlayStation5 #ps5stock #NextGenGaming #PlayStation",,0,0,0
𝕴𝖛𝖆𝖓 𝕰𝖒𝖔 𝕲𝖆𝖒𝖊𝖗 ✞ ,2020-11-27T19:13:23.000Z,Play has no limits #PlayStation5 #PS5 #Playstation #PS4,,11,1,0
Marco_xpto,2020-11-27T19:08:10.000Z,"my treasure is robbing me. #assassinscreed, #Valhalla, #ps5, #playstation, #gaming, #family, #daughter",,2,0,0
