name,score,title,place,date,verified purch,text,upvotes,language
matt G,1,not working,the United States ,20190831,True,  did not work sent to wrong address on top of that,1,english
Ben or Jessi,3,Lied,the United States ,20191212,True,  Came used when it said it was new,0,english
Josh Whaley,5,Good,the United States ,20200406,True,  Mine works great. It came in one day.,0,english
Sherri,3,Returned,the United States ,20191012,True,  Returned. Not what my son wanted.,0,english
mcbarker,5,Great buy!,the United States ,20181126,True,"  Great product, works wonderfully.",0,english
Scott,5,Is what it is,the United States ,20190104,True,"  Great, was what I expected",0,english
Philip PIttocco,5,Great Buy,the United States ,20190804,True,"  Needed a new Xbox as my previous one of five years died. This thing is amazing. So small and sleek, lightning fast, and quiet! Love it.",0,english
Stacy,4,Open package but hardware complete,the United States ,20180312,True,"  Arrived quickly. Packed well by Amazon. Microsoft box was clearly opened and re-sealed. All components were present and in working order though. As I have purchased various other Microsoft gaming systems over the years, I can only assume that the package was opened by the original seller in order to remove the ""Freebies"" usually contained within. Every other Xbox, Xbox 360, Xbox One, and One S that I have purchased in a SEALED box contained at least one free month of Xbox Live and sometimes codes to download Demo Games. That is the only thing I could imagine them taking from this box as all the hardware and manuals were present. Overall I am still giving it 4 stars as all I need was a new console. Set-up went as expected and is highly dependent on your internet connection.",3,english
Brock,5,New,the United States ,20190923,True,  Good price for a new sealed xbox!,0,english
Heather Kuhling,5,Nice,the United States ,20191225,True,  Easy to set up. Exactly what we expected,0,english
Ron Butane,5,Good console,the United States ,20200127,True,"  Product came as expected. I got the game pass, which lets me play a bunch of games that I wouldn't normally have access to, so I didn't have to buy any games. That's a cheaper option than buying each game a-la-carte.",0,english
Diana Thiele,5,Xbox for my Grandson,the United States ,20180811,True,"  My Grandsons reviewIt's awesome , it's so much smaller and I love it runs so much more smoothly .",0,english
Dennis B.,5,Perfect,the United States ,20190904,True,  Everything was as described I will continue to business with you in the future,0,english
Matthew White,3,Bad Controller,the United States ,20171104,True,  Controller that came with it keeps disconnecting... not exactly Amazon's fault but could be. Other than that very pleased.,10,english
galaxygirl64,5,Great shape,the United States ,20181220,True,  Great Xbox 1 works like Xbox 1 should,0,english
Pazaka,5,Xbox party. Time.,the United States ,20200205,True,  Started to perform from the start.,0,english
Robert,5,No complaints,the United States ,20190808,True,"  Received my Xbox One early this morning. Packaging did look to be resealed but console is absolutely flawless. Have to admit I got pretty scared when I saw all the bad reviews, but this console is brand new. Thanks",0,english
Steph,4,box was a bit damaged,the United States ,20190407,True,  great for the price14 day trial stuff was taken out thobut was brand new,0,english
Techbuyer,5,More bang for the buck,the United States ,20190710,True,  Needed to get a new Xbox.  Glad I purchased the 1s  over the 1x .  All games work as intended.,0,english
MaggyMae,5,It was exactly as anticipated,the United States ,20190129,True,  Nice console!,0,english
Melanie Rose,3,Not the best,the United States ,20201118,True,"  I- its not the best. Its okay, but it has to download the games and its so confusing. Even if you buy the game CD.",0,english
Jafet,5,Still use to this day!,the United States ,20201207,True,  Never had problems with this console ever after 2 years of having it.,0,english
Cutter Troutman,5,Great,the United States ,20190611,True,  Product arrived timely and works perfectly,0,english
Paul McGhee,5,Xbox one RULES !,the United States ,20200304,True,  Great console at a great price,0,english
Mex,5,Good price and product,the United States ,20190926,True,"  The kid, and they are happy with it",0,english
margaret west,5,xbox one,the United States ,20200721,True,"  works great, good price.",0,english
GDoughten,5,Great product,the United States ,20181229,True,  Works great,0,english
Diane Williams,3,Not good,the United States ,20201121,True,  Product was dirty and controller broke the first week we had it,0,english
Kim Eskola,5,This has been a great product and the first review was for a different ...,the United States ,20180728,True,  Sorry….the last review was for the wrong item.  This has been a great product and the first review was for a different item.  The only problem we are having is loading Madden games.,1,english
Heather,5,Great product,the United States ,20191201,True,  Very good condition!! Clean. Fast delivery,0,english
Danny S.,5,A good buy,the United States ,20190821,True,  Works great have had no problems,0,english
Arla Jean Wibbels,5,worth the money,the United States ,20200119,True,  nice xbox for kids,0,english
Dan Dorsett,5,Love xbox,the United States ,20181104,True,  Use it all the time,0,english
James,5,super fast and bran new as should,the United States ,20190505,True,  and works great. thanks.,0,english
Nick,5,The go-to gift,the United States ,20190804,True,  Great price for a fantastic system. Unbeatable performance for $200. Sleak and stylish as well. Makes a wonderful starter system bundled with Xbox Game Pass.,0,english
Dustin,1,Disappointed,the United States ,20191026,True,  Had about 3 months has already malfunction,1,english
Loustang,5,IT'S BRAND NEW,the United States ,20190609,True,  Took the chance even though a lot of ppl said it was a used console. Well its not its A BRAND NEW DISCONTINUED CONSOLE!!!!! WHICH MEANS IT JUST OLDER BACK STOCK,0,english
John B. Byrne,5,Plays old titles,the United States ,20200107,True,  Not sure of the differences between the O. G. and this newer version but it's still an excellent system,0,english
alex,1,Didn’t last more than 3 months without internals failing.,the United States ,20200411,True,  Console worked for 3 months than started having issues powering up and getting “black screen of death” which upon research only happens to the Xbox one s model. There is a reason it was discontinued.,0,english
Sardar,5,It's brand new,the United States ,20190805,True,  It's a new product. I was skeptical that I would be given a used product. But I got a new product and it's awesome,0,english
